cell_key,image_array
0,[0.         0.         0.         ... 0.01568628 0.01176471 0.03137255]
0,[0. 0. 0. ... 0. 0. 0.]
0,[0. 0. 0. ... 0. 0. 0.]
0,[0.         0.00392157 0.         ... 0.         0.         0.        ]
0,[0. 0. 0. ... 0. 0. 0.]
0,[0.         0.         0.         ... 0.00392157 0.         0.        ]
0,[0.         0.         0.         ... 0.         0.         0.01568628]
0,[0.7764706  0.79607844 0.76862746 ... 0.         0.         0.        ]
0,[0.         0.         0.         ... 0.01176471 0.         0.        ]
0,[0. 0. 0. ... 0. 0. 0.]
0,[0. 0. 0. ... 0. 0. 0.]
0,[0. 0. 0. ... 0. 0. 0.]
0,[0. 0. 0. ... 0. 0. 0.]
0,[0.         0.00392157 0.         ... 0.         0.         0.        ]
0,[0. 0. 0. ... 0. 0. 0.]
0,[0.         0.         0.         ... 0.8235294  0.827451   0.79607844]
0,[0. 0. 0. ... 0. 0. 0.]
0,[0.         0.00784314 0.00392157 ... 0.         0.         0.        ]
0,[0.         0.         0.         ... 0.         0.00784314 0.        ]
0,[0.68235296 0.62352943 0.63529414 ... 0.01176471 0.         0.        ]
0,[0.01568628 0.         0.02745098 ... 0.         0.         0.        ]
0,[0. 0. 0. ... 0. 0. 0.]
0,[0. 0. 0. ... 0. 0. 0.]
0,[0.         0.00784314 0.         ... 0.         0.         0.        ]
0,[0. 0. 0. ... 0. 0. 0.]
0,[0. 0. 0. ... 0. 0. 0.]
0,[0. 0. 0. ... 0. 0. 0.]
0,[0. 0. 0. ... 0. 0. 0.]
0,[0. 0. 0. ... 0. 0. 0.]
0,[0.01176471 0.         0.         ... 0.73333335 0.59607846 0.6745098 ]
0,[0.         0.         0.         ... 0.84313726 0.8352941  0.8392157 ]
0,[0. 0. 0. ... 0. 0. 0.]
0,[0.         0.         0.         ... 0.7647059  0.80784315 0.7529412 ]
0,[0. 0. 0. ... 0. 0. 0.]
0,[0.01568628 0.         0.01568628 ... 0.7254902  0.7529412  0.7254902 ]
0,[0.         0.         0.         ... 0.79607844 0.75686276 0.70980394]
0,[0.80784315 0.827451   0.8039216  ... 0.         0.         0.        ]
0,[0. 0. 0. ... 0. 0. 0.]
0,[0. 0. 0. ... 0. 0. 0.]
0,[0.75686276 0.75686276 0.7647059  ... 0.         0.         0.        ]
0,[0.05490196 0.         0.03529412 ... 0.02745098 0.         0.        ]
0,[0.         0.         0.         ... 0.6862745  0.59607846 0.627451  ]
0,[0.01176471 0.03921569 0.01176471 ... 0.         0.         0.        ]
0,[0.7647059  0.77254903 0.7607843  ... 0.         0.         0.        ]
0,[0.00784314 0.03529412 0.00784314 ... 0.         0.         0.        ]
0,[0.         0.01176471 0.         ... 0.         0.         0.        ]
0,[0.00392157 0.         0.00784314 ... 0.         0.         0.        ]
0,[0.         0.         0.         ... 0.         0.00784314 0.01568628]
0,[0.         0.         0.         ... 0.00392157 0.         0.00784314]
0,[0.8235294  0.81960785 0.8117647  ... 0.         0.         0.        ]
0,[0.         0.         0.         ... 0.00392157 0.         0.        ]
0,[0.         0.         0.         ... 0.00392157 0.00392157 0.00392157]
0,[0. 0. 0. ... 0. 0. 0.]
0,[0. 0. 0. ... 0. 0. 0.]
0,[0. 0. 0. ... 0. 0. 0.]
0,[0.         0.         0.         ... 0.7921569  0.78431374 0.8039216 ]
0,[0. 0. 0. ... 0. 0. 0.]
0,[0.7921569 0.7882353 0.7176471 ... 0.        0.        0.       ]
0,[0.         0.01176471 0.         ... 0.69411767 0.5568628  0.53333336]
0,[0.         0.00392157 0.         ... 0.         0.         0.        ]
0,[0.         0.00392157 0.         ... 0.         0.         0.        ]
0,[0. 0. 0. ... 0. 0. 0.]
0,[0. 0. 0. ... 0. 0. 0.]
0,[0. 0. 0. ... 0. 0. 0.]
0,[0.         0.         0.         ... 0.01176471 0.01176471 0.01176471]
0,[0. 0. 0. ... 0. 0. 0.]
0,[0.69803923 0.6117647  0.7019608  ... 0.         0.         0.        ]
0,[0.         0.         0.         ... 0.65882355 0.6117647  0.627451  ]
0,[0.68235296 0.54901963 0.6117647  ... 0.         0.         0.        ]
0,[0.6862745  0.59607846 0.5647059  ... 0.02352941 0.         0.        ]
0,[0. 0. 0. ... 0. 0. 0.]
0,[0.        0.        0.        ... 0.7176471 0.6745098 0.7294118]
0,[0. 0. 0. ... 0. 0. 0.]
0,[0.         0.         0.01568628 ... 0.01176471 0.         0.00784314]
0,[0. 0. 0. ... 0. 0. 0.]
0,[0. 0. 0. ... 0. 0. 0.]
0,[0. 0. 0. ... 0. 0. 0.]
0,[0. 0. 0. ... 0. 0. 0.]
0,[0. 0. 0. ... 0. 0. 0.]
0,[0. 0. 0. ... 0. 0. 0.]
0,[0.81960785 0.8        0.8235294  ... 0.         0.         0.        ]
0,[0. 0. 0. ... 0. 0. 0.]
0,[0.69411767 0.7019608  0.64705884 ... 0.00784314 0.00784314 0.        ]
0,[0. 0. 0. ... 0. 0. 0.]
0,[0.         0.01176471 0.01960784 ... 0.         0.         0.        ]
0,[0. 0. 0. ... 0. 0. 0.]
0,[0. 0. 0. ... 0. 0. 0.]
0,[0. 0. 0. ... 0. 0. 0.]
0,[0.00784314 0.00784314 0.01568628 ... 0.         0.         0.        ]
0,[0.         0.         0.         ... 0.7607843  0.65882355 0.7019608 ]
0,[0. 0. 0. ... 0. 0. 0.]
0,[0.         0.         0.         ... 0.         0.00392157 0.        ]
0,[0. 0. 0. ... 0. 0. 0.]
0,[0.         0.         0.         ... 0.         0.00392157 0.01960784]
0,[0.7058824  0.5882353  0.61960787 ... 0.         0.         0.        ]
0,[0. 0. 0. ... 0. 0. 0.]
0,[0.8117647 0.654902  0.7490196 ... 0.        0.        0.       ]
0,[0. 0. 0. ... 0. 0. 0.]
0,[0.         0.         0.         ... 0.78039217 0.7764706  0.7607843 ]
0,[0.7294118  0.68235296 0.69803923 ... 0.         0.         0.        ]
0,[0. 0. 0. ... 0. 0. 0.]
0,[0.         0.         0.         ... 0.69411767 0.627451   0.69803923]
0,[0. 0. 0. ... 0. 0. 0.]
0,[0.         0.         0.00784314 ... 0.         0.         0.        ]
0,[0.01176471 0.01176471 0.01176471 ... 0.         0.00784314 0.        ]
0,[0. 0. 0. ... 0. 0. 0.]
0,[0. 0. 0. ... 0. 0. 0.]
0,[0. 0. 0. ... 0. 0. 0.]
0,[0.80784315 0.80784315 0.7764706  ... 0.         0.         0.        ]
0,[0.         0.         0.         ... 0.         0.         0.00784314]
0,[0.         0.         0.         ... 0.05882353 0.         0.        ]
0,[0. 0. 0. ... 0. 0. 0.]
0,[0. 0. 0. ... 0. 0. 0.]
0,[0. 0. 0. ... 0. 0. 0.]
0,[0. 0. 0. ... 0. 0. 0.]
0,[0.        0.        0.        ... 0.7254902 0.5803922 0.7137255]
0,[0. 0. 0. ... 0. 0. 0.]
0,[0.01568628 0.         0.00392157 ... 0.81960785 0.80784315 0.7490196 ]
0,[0.8352941  0.79607844 0.6901961  ... 0.         0.         0.        ]
0,[0.        0.        0.        ... 0.7176471 0.627451  0.5647059]
0,[0. 0. 0. ... 0. 0. 0.]
0,[0.         0.         0.         ... 0.00392157 0.         0.04313726]
0,[0. 0. 0. ... 0. 0. 0.]
0,[0. 0. 0. ... 0. 0. 0.]
0,[0.         0.         0.         ... 0.01568628 0.01568628 0.        ]
0,[0.79607844 0.7921569  0.7764706  ... 0.         0.         0.        ]
0,[0.         0.         0.         ... 0.         0.03137255 0.        ]
0,[0.8392157  0.85882354 0.8352941  ... 0.         0.         0.        ]
0,[0.69411767 0.60784316 0.7607843  ... 0.         0.         0.        ]
0,[0.76862746 0.6784314  0.7019608  ... 0.         0.         0.        ]
0,[0. 0. 0. ... 0. 0. 0.]
0,[0. 0. 0. ... 0. 0. 0.]
0,[0. 0. 0. ... 0. 0. 0.]
0,[0. 0. 0. ... 0. 0. 0.]
0,[0. 0. 0. ... 0. 0. 0.]
0,[0.79607844 0.8        0.7764706  ... 0.         0.         0.        ]
0,[0.        0.        0.        ... 0.7882353 0.7137255 0.7294118]
0,[0.8352941 0.8039216 0.7921569 ... 0.        0.        0.       ]
0,[0.         0.         0.         ... 0.         0.01960784 0.        ]
0,[0.         0.         0.         ... 0.         0.         0.00784314]
0,[0. 0. 0. ... 0. 0. 0.]
0,[0.         0.         0.         ... 0.7254902  0.63529414 0.69803923]
0,[0.00784314 0.00392157 0.02352941 ... 0.         0.         0.        ]
0,[0.         0.00784314 0.         ... 0.         0.         0.        ]
0,[0. 0. 0. ... 0. 0. 0.]
0,[0. 0. 0. ... 0. 0. 0.]
0,[0. 0. 0. ... 0. 0. 0.]
0,[0.01176471 0.         0.         ... 0.         0.         0.        ]
0,[0.         0.         0.         ... 0.79607844 0.8039216  0.78431374]
0,[0.         0.00392157 0.01960784 ... 0.         0.         0.        ]
0,[0.00392157 0.01960784 0.03137255 ... 0.         0.         0.        ]
0,[0.73333335 0.627451   0.7019608  ... 0.         0.         0.        ]
0,[0. 0. 0. ... 0. 0. 0.]
0,[0.         0.         0.         ... 0.80784315 0.827451   0.8039216 ]
0,[0.         0.         0.01568628 ... 0.7137255  0.59607846 0.80784315]
0,[0.        0.        0.        ... 0.8901961 0.9137255 0.8745098]
0,[0.00392157 0.         0.         ... 0.         0.         0.        ]
0,[0. 0. 0. ... 0. 0. 0.]
0,[0. 0. 0. ... 0. 0. 0.]
0,[0.8156863  0.83137256 0.827451   ... 0.         0.         0.        ]
0,[0.         0.         0.         ... 0.         0.         0.01568628]
0,[0.         0.         0.         ... 0.7921569  0.7647059  0.79607844]
0,[0. 0. 0. ... 0. 0. 0.]
0,[0. 0. 0. ... 0. 0. 0.]
0,[0. 0. 0. ... 0. 0. 0.]
0,[0. 0. 0. ... 0. 0. 0.]
0,[0.70980394 0.62352943 0.6745098  ... 0.         0.         0.        ]
0,[0.         0.         0.         ... 0.01176471 0.         0.01960784]
0,[0.         0.         0.         ... 0.78039217 0.77254903 0.78431374]
0,[0.         0.         0.         ... 0.02352941 0.02352941 0.01568628]
0,[0. 0. 0. ... 0. 0. 0.]
0,[0.         0.         0.         ... 0.8156863  0.8156863  0.80784315]
0,[0. 0. 0. ... 0. 0. 0.]
0,[0. 0. 0. ... 0. 0. 0.]
0,[0. 0. 0. ... 0. 0. 0.]
0,[0.01176471 0.         0.         ... 0.         0.         0.        ]
0,[0. 0. 0. ... 0. 0. 0.]
0,[0. 0. 0. ... 0. 0. 0.]
0,[0.         0.         0.         ... 0.74509805 0.75686276 0.7764706 ]
0,[0.         0.         0.01568628 ... 0.         0.         0.        ]
0,[0. 0. 0. ... 0. 0. 0.]
0,[0. 0. 0. ... 0. 0. 0.]
0,[0.         0.         0.         ... 0.05882353 0.         0.        ]
0,[0.        0.        0.        ... 0.8666667 0.8862745 0.8      ]
0,[0. 0. 0. ... 0. 0. 0.]
0,[0.         0.         0.         ... 0.01176471 0.03529412 0.01960784]
0,[0. 0. 0. ... 0. 0. 0.]
0,[0. 0. 0. ... 0. 0. 0.]
0,[0.         0.         0.         ... 0.00392157 0.00392157 0.00392157]
0,[0.81960785 0.827451   0.78431374 ... 0.         0.         0.        ]
0,[0. 0. 0. ... 0. 0. 0.]
0,[0. 0. 0. ... 0. 0. 0.]
0,[0.         0.         0.         ... 0.8117647  0.8352941  0.79607844]
0,[0. 0. 0. ... 0. 0. 0.]
0,[0.         0.         0.         ... 0.7882353  0.7137255  0.72156864]
0,[0. 0. 0. ... 0. 0. 0.]
0,[0.        0.        0.        ... 0.7058824 0.6431373 0.6862745]
0,[0.79607844 0.8235294  0.79607844 ... 0.         0.         0.        ]
0,[0.7607843  0.7647059  0.77254903 ... 0.         0.         0.        ]
0,[0. 0. 0. ... 0. 0. 0.]
0,[0.03921569 0.         0.         ... 0.         0.         0.        ]
0,[0.         0.         0.         ... 0.01176471 0.         0.01568628]
0,[0.         0.         0.         ... 0.70980394 0.65882355 0.62352943]
0,[0. 0. 0. ... 0. 0. 0.]
0,[0.8352941  0.80784315 0.8352941  ... 0.         0.         0.        ]
0,[0.         0.         0.         ... 0.75686276 0.6313726  0.5882353 ]
0,[0.        0.        0.        ... 0.7176471 0.6745098 0.6666667]
0,[0.         0.         0.         ... 0.         0.         0.02745098]
0,[0.         0.00392157 0.         ... 0.         0.         0.        ]
0,[0. 0. 0. ... 0. 0. 0.]
0,[0.         0.         0.         ... 0.7490196  0.7529412  0.76862746]
0,[0. 0. 0. ... 0. 0. 0.]
0,[0.70980394 0.80784315 0.7921569  ... 0.         0.         0.        ]
0,[0.         0.         0.         ... 0.85490197 0.8745098  0.84705883]
0,[0.         0.         0.         ... 0.74509805 0.6509804  0.7137255 ]
0,[0. 0. 0. ... 0. 0. 0.]
0,[0.         0.         0.         ... 0.03529412 0.01568628 0.03137255]
0,[0. 0. 0. ... 0. 0. 0.]
0,[0.        0.        0.        ... 0.8235294 0.7764706 0.7764706]
0,[0.         0.         0.         ... 0.         0.         0.01960784]
0,[0.         0.         0.         ... 0.02352941 0.01176471 0.        ]
0,[0.7372549 0.6666667 0.6509804 ... 0.        0.        0.       ]
0,[0. 0. 0. ... 0. 0. 0.]
0,[0. 0. 0. ... 0. 0. 0.]
0,[0.         0.         0.         ... 0.         0.01568628 0.        ]
0,[0.         0.         0.         ... 0.827451   0.827451   0.81960785]
0,[0.         0.         0.         ... 0.83137256 0.8352941  0.78039217]
0,[0.         0.         0.         ... 0.7294118  0.68235296 0.69803923]
0,[0.7176471  0.6        0.56078434 ... 0.00392157 0.         0.        ]
0,[0.         0.         0.         ... 0.         0.02745098 0.        ]
0,[0.         0.         0.         ... 0.7254902  0.7137255  0.64705884]
0,[0.84313726 0.8627451  0.8352941  ... 0.02745098 0.         0.        ]
0,[0.8235294  0.8235294  0.8235294  ... 0.03921569 0.         0.        ]
0,[0.74509805 0.75686276 0.6901961  ... 0.         0.         0.00784314]
0,[0.8156863  0.81960785 0.8        ... 0.         0.00392157 0.01568628]
0,[0.        0.        0.        ... 0.7137255 0.627451  0.6392157]
0,[0.         0.         0.         ... 0.81960785 0.8392157  0.8117647 ]
0,[0.78039217 0.7294118  0.76862746 ... 0.75686276 0.7647059  0.70980394]
0,[0.         0.         0.         ... 0.         0.01960784 0.        ]
0,[0. 0. 0. ... 0. 0. 0.]
0,[0.73333335 0.627451   0.654902   ... 0.         0.         0.        ]
0,[0.         0.         0.         ... 0.84313726 0.84313726 0.84313726]
0,[0.01176471 0.         0.         ... 0.         0.         0.        ]
0,[0. 0. 0. ... 0. 0. 0.]
0,[0.         0.         0.         ... 0.         0.         0.00784314]
0,[0. 0. 0. ... 0. 0. 0.]
0,[0. 0. 0. ... 0. 0. 0.]
0,[0.8        0.827451   0.79607844 ... 0.         0.         0.        ]
0,[0. 0. 0. ... 0. 0. 0.]
0,[0.         0.         0.01568628 ... 0.         0.00392157 0.        ]
0,[0. 0. 0. ... 0. 0. 0.]
0,[0. 0. 0. ... 0. 0. 0.]
0,[0. 0. 0. ... 0. 0. 0.]
0,[0.        0.        0.        ... 0.8       0.8352941 0.8235294]
0,[0.         0.00392157 0.         ... 0.         0.         0.        ]
0,[0. 0. 0. ... 0. 0. 0.]
0,[0. 0. 0. ... 0. 0. 0.]
0,[0. 0. 0. ... 0. 0. 0.]
0,[0. 0. 0. ... 0. 0. 0.]
0,[0. 0. 0. ... 0. 0. 0.]
0,[0. 0. 0. ... 0. 0. 0.]
0,[0. 0. 0. ... 0. 0. 0.]
0,[0.8        0.85882354 0.84705883 ... 0.         0.         0.        ]
0,[0. 0. 0. ... 0. 0. 0.]
0,[0.         0.00784314 0.03529412 ... 0.         0.         0.        ]
0,[0.        0.        0.        ... 0.827451  0.8352941 0.8156863]
0,[0. 0. 0. ... 0. 0. 0.]
0,[0. 0. 0. ... 0. 0. 0.]
0,[0.7529412  0.61960787 0.7176471  ... 0.         0.         0.        ]
0,[0.         0.         0.         ... 0.7490196  0.74509805 0.7372549 ]
0,[0.         0.         0.         ... 0.         0.00784314 0.        ]
0,[0. 0. 0. ... 0. 0. 0.]
0,[0.         0.00784314 0.00784314 ... 0.         0.         0.        ]
0,[0. 0. 0. ... 0. 0. 0.]
0,[0. 0. 0. ... 0. 0. 0.]
0,[0.        0.        0.        ... 0.8156863 0.8117647 0.7921569]
0,[0. 0. 0. ... 0. 0. 0.]
0,[0.         0.         0.         ... 0.72156864 0.6392157  0.6745098 ]
0,[0.7529412 0.7764706 0.7372549 ... 0.        0.        0.       ]
0,[0. 0. 0. ... 0. 0. 0.]
0,[0. 0. 0. ... 0. 0. 0.]
0,[0.         0.01960784 0.01176471 ... 0.         0.         0.        ]
0,[0. 0. 0. ... 0. 0. 0.]
0,[0.8156863  0.78039217 0.7529412  ... 0.73333335 0.6862745  0.6       ]
0,[0. 0. 0. ... 0. 0. 0.]
0,[0. 0. 0. ... 0. 0. 0.]
0,[0. 0. 0. ... 0. 0. 0.]
0,[0.7764706 0.654902  0.6862745 ... 0.        0.        0.       ]
0,[0.         0.         0.00784314 ... 0.         0.         0.        ]
0,[0.         0.         0.         ... 0.         0.01176471 0.        ]
0,[0. 0. 0. ... 0. 0. 0.]
0,[0.         0.00392157 0.00784314 ... 0.         0.01176471 0.        ]
0,[0. 0. 0. ... 0. 0. 0.]
0,[0.         0.00784314 0.         ... 0.         0.         0.        ]
0,[0.         0.         0.01568628 ... 0.         0.         0.        ]
0,[0. 0. 0. ... 0. 0. 0.]
0,[0.7058824 0.6313726 0.6392157 ... 0.654902  0.5764706 0.5803922]
0,[0. 0. 0. ... 0. 0. 0.]
0,[0. 0. 0. ... 0. 0. 0.]
0,[0. 0. 0. ... 0. 0. 0.]
0,[0. 0. 0. ... 0. 0. 0.]
0,[0. 0. 0. ... 0. 0. 0.]
0,[0. 0. 0. ... 0. 0. 0.]
0,[0.         0.01176471 0.01568628 ... 0.         0.         0.        ]
0,[0. 0. 0. ... 0. 0. 0.]
0,[0. 0. 0. ... 0. 0. 0.]
0,[0.01176471 0.         0.         ... 0.         0.         0.        ]
0,[0.         0.         0.         ... 0.01568628 0.03921569 0.03921569]
0,[0.         0.         0.         ... 0.         0.         0.01568628]
0,[0. 0. 0. ... 0. 0. 0.]
0,[0. 0. 0. ... 0. 0. 0.]
0,[0.         0.         0.         ... 0.70980394 0.67058825 0.6627451 ]
0,[0.         0.         0.         ... 0.00392157 0.         0.01568628]
0,[0.         0.         0.         ... 0.83137256 0.8627451  0.90588236]
0,[0. 0. 0. ... 0. 0. 0.]
0,[0.         0.         0.         ... 0.8117647  0.80784315 0.8       ]
0,[0. 0. 0. ... 0. 0. 0.]
0,[0. 0. 0. ... 0. 0. 0.]
0,[0.         0.00392157 0.         ... 0.         0.         0.        ]
0,[0. 0. 0. ... 0. 0. 0.]
0,[0.         0.         0.         ... 0.02745098 0.         0.02745098]
0,[0.00392157 0.         0.         ... 0.         0.         0.        ]
0,[0.01960784 0.02352941 0.00392157 ... 0.         0.         0.        ]
0,[0.         0.         0.04313726 ... 0.         0.00392157 0.        ]
0,[0.         0.         0.         ... 0.7607843  0.77254903 0.69803923]
0,[0. 0. 0. ... 0. 0. 0.]
0,[0.         0.         0.         ... 0.02352941 0.         0.01960784]
0,[0. 0. 0. ... 0. 0. 0.]
0,[0.78039217 0.7882353  0.74509805 ... 0.         0.         0.        ]
0,[0.         0.00392157 0.         ... 0.         0.         0.        ]
0,[0.         0.         0.         ... 0.7372549  0.65882355 0.6627451 ]
0,[0. 0. 0. ... 0. 0. 0.]
0,[0. 0. 0. ... 0. 0. 0.]
0,[0. 0. 0. ... 0. 0. 0.]
0,[0. 0. 0. ... 0. 0. 0.]
0,[0.         0.         0.         ... 0.         0.00784314 0.00392157]
0,[0.74509805 0.6901961  0.64705884 ... 0.         0.         0.        ]
0,[0. 0. 0. ... 0. 0. 0.]
0,[0. 0. 0. ... 0. 0. 0.]
0,[0.         0.         0.         ... 0.         0.00392157 0.        ]
0,[0.         0.         0.         ... 0.69803923 0.6039216  0.69803923]
0,[0.         0.         0.         ... 0.01176471 0.         0.        ]
0,[0.         0.         0.         ... 0.81960785 0.8352941  0.84705883]
0,[0. 0. 0. ... 0. 0. 0.]
0,[0. 0. 0. ... 0. 0. 0.]
0,[0.         0.01176471 0.         ... 0.         0.         0.        ]
0,[0.00392157 0.         0.         ... 0.         0.         0.        ]
0,[0. 0. 0. ... 0. 0. 0.]
0,[0.83137256 0.85490197 0.85490197 ... 0.         0.         0.        ]
0,[0. 0. 0. ... 0. 0. 0.]
0,[0. 0. 0. ... 0. 0. 0.]
0,[0.         0.         0.         ... 0.01568628 0.         0.03529412]
0,[0.01568628 0.         0.00784314 ... 0.         0.         0.        ]
0,[0. 0. 0. ... 0. 0. 0.]
0,[0. 0. 0. ... 0. 0. 0.]
0,[0. 0. 0. ... 0. 0. 0.]
0,[0.         0.         0.         ... 0.00392157 0.         0.        ]
0,[0. 0. 0. ... 0. 0. 0.]
0,[0. 0. 0. ... 0. 0. 0.]
0,[0. 0. 0. ... 0. 0. 0.]
0,[0. 0. 0. ... 0. 0. 0.]
0,[0.         0.         0.         ... 0.02745098 0.         0.        ]
0,[0. 0. 0. ... 0. 0. 0.]
0,[0.01568628 0.         0.         ... 0.         0.         0.        ]
0,[0.01568628 0.         0.         ... 0.         0.         0.        ]
0,[0. 0. 0. ... 0. 0. 0.]
0,[0.02352941 0.         0.         ... 0.         0.         0.        ]
0,[0.         0.00392157 0.         ... 0.00392157 0.00392157 0.00392157]
0,[0.01176471 0.         0.         ... 0.81960785 0.8235294  0.8039216 ]
0,[0. 0. 0. ... 0. 0. 0.]
0,[0. 0. 0. ... 0. 0. 0.]
0,[0.01176471 0.01176471 0.01176471 ... 0.         0.         0.        ]
0,[0. 0. 0. ... 0. 0. 0.]
0,[0. 0. 0. ... 0. 0. 0.]
